retyr,popID,p50,model,age,obs
2016,1,0.0477155199976418,RickerNPGO.Ann,99,17836.2494190325
2017,1,0.249834543285113,RickerNPGO.Ann,99,22297.1574004846
2018,1,0.19316380428539,RickerNPGO.Ann,99,94680.6857565703
2019,1,0.0455896336403482,RickerNPGO.Ann,99,25916.7612504767
2020,1,0.0251900592447436,RickerNPGO.Ann,99,16000
2009,10,0.294228409308069,RickerNPGO.Ann,99,62888.7959928733
2010,10,0.433645723892506,RickerNPGO.Ann,99,309109.383910062
2011,10,0.48557591567691,RickerNPGO.Ann,99,367047.331161538
2012,10,0.226619356725078,RickerNPGO.Ann,99,101053.924349755
2013,10,0.243852356460784,RickerNPGO.Ann,99,91348.2407186779
2014,10,0.405700920428801,RickerNPGO.Ann,99,100648.888744516
2015,10,0.417701851459188,RickerNPGO.Ann,99,61112.7761215658
2016,10,0.162948234831099,RickerNPGO.Ann,99,49573.509476058
2017,10,0.190390980865679,RickerNPGO.Ann,99,21910.4972238208
2018,10,0.25914338867854,RickerNPGO.Ann,99,34844.7379124649
2019,10,0.198598804048749,RickerNPGO.Ann,99,4263.62910964696
2020,10,0.140891517161579,RickerNPGO.Ann,99,10514.7058823529
2009,12,0.0448853435582748,RickerNPGO.Ann,99,2581.48770699792
2010,12,0.0472350311938999,RickerNPGO.Ann,99,171031.704775974
2011,12,0.0177063869576718,RickerNPGO.Ann,99,4008.50347036047
2012,12,0.00176935032806902,RickerNPGO.Ann,99,188.684772628267
2013,12,0.0124488916287516,RickerNPGO.Ann,99,12347.7111307
2014,12,0.0406924603997625,RickerNPGO.Ann,99,83763.6499178756
2015,12,0.00921076495194606,RickerNPGO.Ann,99,79.7990137706517
2016,12,4.06227962764013e-4,RickerNPGO.Ann,99,218.918234871351
2017,12,0.0593733682441566,RickerNPGO.Ann,99,1821.39857419477
2018,12,0.104886795046382,RickerNPGO.Ann,99,92792.7877518142
2019,12,0.00215982483979656,RickerNPGO.Ann,99,1077.98305079012
2020,12,2.92651529399542e-4,RickerNPGO.Ann,99,23.0769230769231
2009,13,0.31526154268166,RickerNPGO.Ann,99,116225.16733694
2010,13,0.230828434555762,RickerNPGO.Ann,99,232655.13311475
2011,13,0.250100961997942,RickerNPGO.Ann,99,335583.00280421
2012,13,0.046720390777103,RickerNPGO.Ann,99,30436.9750456448
2013,13,0.178337746814154,RickerNPGO.Ann,99,251557.183159373
2014,13,0.328477192837461,RickerNPGO.Ann,99,139095.134434445
2015,13,0.36369816976992,RickerNPGO.Ann,99,11421.0470585164
2016,13,0.0530329012624837,RickerNPGO.Ann,99,1041.40869294575
2017,13,0.159246032863159,RickerNPGO.Ann,99,63259.0260612482
2018,13,0.191099102133146,RickerNPGO.Ann,99,51005.2546428026
2019,13,0.0427882862195576,RickerNPGO.Ann,99,3608.46390098461
2020,13,0.00474350633747276,RickerNPGO.Ann,99,3200
2009,14,0.0293328997577831,RickerNPGO.Ann,99,1578.05896550524
2010,14,0.0261728192002887,RickerNPGO.Ann,99,19579.8357357435
2011,14,0.0266891015141745,RickerNPGO.Ann,99,16579.1915116136
2012,14,0.00721966095385552,RickerNPGO.Ann,99,8253.85928039386
2013,14,0.0104742289516224,RickerNPGO.Ann,99,7450.54175770808
2014,14,0.0266285743866715,RickerNPGO.Ann,99,23786.4357887048
2015,14,0.0320719193381069,RickerNPGO.Ann,99,2979.97781464563
2016,14,0.0182227985928155,RickerNPGO.Ann,99,2300.65119218034
2017,14,0.020077732256569,RickerNPGO.Ann,99,818.871706071984
2018,14,0.0281260181867203,RickerNPGO.Ann,99,6636.14118385456
2019,14,0.0153711399439821,RickerNPGO.Ann,99,676.070349779383
2020,14,0.0067258367157634,RickerNPGO.Ann,99,707.017543859649
2009,15,0.0219146982962357,RickerNPGO.Ann,99,5909.22884400413
2010,15,0.783290390301386,RickerNPGO.Ann,99,1006260.28393213
2011,15,0.0779280655985801,RickerNPGO.Ann,99,70854.6382019362
2012,15,0.00362144566730497,RickerNPGO.Ann,99,5830.36913037283
2013,15,0.0276237496783417,RickerNPGO.Ann,99,45977.1327942689
2014,15,1.48437525116719,RickerNPGO.Ann,99,386261.713285921
2015,15,0.176067156107233,RickerNPGO.Ann,99,14142.7292237009
2016,15,0.00817170635030911,RickerNPGO.Ann,99,2314.66789895914
2017,15,0.0357781598955534,RickerNPGO.Ann,99,7214.4396765162
2018,15,0.324443868122959,RickerNPGO.Ann,99,228377.542498799
2019,15,0.0262599853769533,RickerNPGO.Ann,99,3880.76327659833
2020,15,0.0018161105974335,RickerNPGO.Ann,99,978.947368421052
2009,16,0.0896994956708545,RickerNPGO.Ann,99,22498.5427065741
2010,16,0.0285160795230195,RickerNPGO.Ann,99,25727.8847158519
2011,16,0.0169621462717253,RickerNPGO.Ann,99,120099.427542508
2012,16,0.0295332099454281,RickerNPGO.Ann,99,67993.5005057233
2013,16,0.0728223300399214,RickerNPGO.Ann,99,111942.071047298
2014,16,0.0958267251885896,RickerNPGO.Ann,99,49064.4145922521
2015,16,0.13626753909633,RickerNPGO.Ann,99,37927.4121164848
2016,16,0.0761062057879171,RickerNPGO.Ann,99,21702.6772698859
2017,16,0.051644515173748,RickerNPGO.Ann,99,10075.4466331171
2018,16,0.061226759441163,RickerNPGO.Ann,99,12859.9854270025
2019,16,0.0559787401077209,RickerNPGO.Ann,99,13565.5330914053
2020,16,0.0252396770851855,RickerNPGO.Ann,99,8535.51912568306
2009,17,0.0924004151233623,RickerNPGO.Ann,99,30460.064556074
2010,17,0.0374495201158424,RickerNPGO.Ann,99,47999.5178727575
2011,17,0.0102389934830692,RickerNPGO.Ann,99,31896.8746847689
2012,17,0.0578926688935453,RickerNPGO.Ann,99,87155.7712234479
2013,17,0.0318545960956474,RickerNPGO.Ann,99,22302.4578485909
2014,17,0.0689114665851663,RickerNPGO.Ann,99,148702.975984513
2015,17,0.0173973753186512,RickerNPGO.Ann,99,86860.9213305073
2016,17,0.107488630397831,RickerNPGO.Ann,99,43795.7273103045
2017,17,0.0709886132113889,RickerNPGO.Ann,99,7175.44724641653
2018,17,0.197948268106259,RickerNPGO.Ann,99,413735.326023196
2019,17,0.0935774454487218,RickerNPGO.Ann,99,82580.2967363555
2020,17,0.0860389747489279,RickerNPGO.Ann,99,18714.5161290323
2009,18,0.0705583500454826,RickerNPGO.Ann,99,32439.7379008829
2010,18,0.0845898255688403,RickerNPGO.Ann,99,19321.1199607384
2011,18,0.0962568472864045,RickerNPGO.Ann,99,65756.2556882096
2012,18,0.0811945069449717,RickerNPGO.Ann,99,84189.5971046091
2013,18,0.0706356609166794,RickerNPGO.Ann,99,74704.8032580583
2014,18,0.0903408762781685,RickerNPGO.Ann,99,67073.5586150595
2015,18,0.0782607416832979,RickerNPGO.Ann,99,54653.0747730071
2016,18,0.0728218385687787,RickerNPGO.Ann,99,78651.5524607193
2017,18,0.054294710413815,RickerNPGO.Ann,99,47789.6571537858
2018,18,0.0646295339897191,RickerNPGO.Ann,99,27110.7997429292
2019,18,0.0690520165972374,RickerNPGO.Ann,99,5227.83237223475
2020,18,0.055608211006122,RickerNPGO.Ann,99,9000
2009,2,1.40747021245913,RickerNPGO.Ann,99,123620.397707913
2010,2,0.329120253758518,RickerNPGO.Ann,99,183199.624813272
2011,2,0.0654411033374866,RickerNPGO.Ann,99,10460.4564212318
2012,2,0.516859852148369,RickerNPGO.Ann,99,192074.266709457
2013,2,0.438812660768146,RickerNPGO.Ann,99,225124.27768431
2014,2,0.447829406465809,RickerNPGO.Ann,99,313776.693393776
2015,2,0.0345296913062754,RickerNPGO.Ann,99,38641.9737575217
2016,2,0.30313897759349,RickerNPGO.Ann,99,31964.4611359583
2017,2,0.777493190177152,RickerNPGO.Ann,99,218097.730439228
2018,2,0.383526452131541,RickerNPGO.Ann,99,328566.819888336
2019,2,0.0823960244238376,RickerNPGO.Ann,99,24567.5328126992
2020,2,0.0532019964536932,RickerNPGO.Ann,99,34000
2009,3,0.562485384707314,RickerNPGO.Ann,99,39286.7581605001
2010,3,0.511943274678138,RickerNPGO.Ann,99,394087.598200285
2011,3,0.278073957836449,RickerNPGO.Ann,99,195155.315738232
2012,3,0.383092876060208,RickerNPGO.Ann,99,284632.698072052
2013,3,0.24011880137384,RickerNPGO.Ann,99,167245.721850898
2014,3,0.421335965328492,RickerNPGO.Ann,99,1550477.20478987
2015,3,0.35518677905236,RickerNPGO.Ann,99,171697.116601846
2016,3,0.412689103032462,RickerNPGO.Ann,99,54596.5900883688
2017,3,0.48319282257459,RickerNPGO.Ann,99,116209.06368783
2018,3,0.548721700863103,RickerNPGO.Ann,99,399157.118795273
2019,3,0.480467022551299,RickerNPGO.Ann,99,84592.4492141657
2020,3,0.220127444227222,RickerNPGO.Ann,99,20000
2009,4,0.00698474205309052,RickerNPGO.Ann,99,4958.77267892913
2010,4,0.00503687314947454,RickerNPGO.Ann,99,15182.3195153809
2011,4,0.00796426941645087,RickerNPGO.Ann,99,10979.6172061358
2012,4,0.00330179428607174,RickerNPGO.Ann,99,253.901023215988
2013,4,0.00578052495236783,RickerNPGO.Ann,99,5519.339737228
2014,4,0.0179225868681657,RickerNPGO.Ann,99,22818.9545972093
2015,4,0.0192972861462618,RickerNPGO.Ann,99,8225.43449654028
2016,4,0.00238990494182703,RickerNPGO.Ann,99,279.694111799464
2017,4,0.0146692804991325,RickerNPGO.Ann,99,367.068582603639
2018,4,0.0440656078030572,RickerNPGO.Ann,99,19561.0119897054
2019,4,0.0242068828746274,RickerNPGO.Ann,99,71.2021872187925
2020,4,0.00353667688577212,RickerNPGO.Ann,99,1785.48387096774
2009,5,0.0732323912524297,RickerNPGO.Ann,99,15290.0519552986
2010,5,0.0431996104851406,RickerNPGO.Ann,99,9636.54805034409
2011,5,0.0427018770052523,RickerNPGO.Ann,99,15899.7963472236
2012,5,0.0335975090113048,RickerNPGO.Ann,99,19370.1065402863
2013,5,0.0355966362684535,RickerNPGO.Ann,99,23787.3799963046
2014,5,0.0257208929899789,RickerNPGO.Ann,99,52680.7202037685
2015,5,0.0280789776212374,RickerNPGO.Ann,99,23764.0757350531
2016,5,0.0245631045415563,RickerNPGO.Ann,99,22089.108628421
2017,5,0.047802864893367,RickerNPGO.Ann,99,7066.91078537352
2018,5,0.058121653593417,RickerNPGO.Ann,99,13675.3574170195
2019,5,0.052135284504289,RickerNPGO.Ann,99,1671.58715142684
2020,5,0.0338899511187443,RickerNPGO.Ann,99,2831.4606741573
2009,6,3.14848182458341,RickerNPGO.Ann,99,204040.935164884
2010,6,1.32600348198776,RickerNPGO.Ann,99,606209.482668476
2011,6,0.43247721411094,RickerNPGO.Ann,99,120778.754055534
2012,6,0.0567099626805396,RickerNPGO.Ann,99,1375.13229783438
2013,6,0.62330171764239,RickerNPGO.Ann,99,302986.784006103
2014,6,1.22242651386194,RickerNPGO.Ann,99,2519551.84617483
2015,6,0.306772864453476,RickerNPGO.Ann,99,66932.3201437214
2016,6,0.00927250976694093,RickerNPGO.Ann,99,4279.78895060094
2017,6,0.91831704662455,RickerNPGO.Ann,99,143702.798507322
2018,6,3.19010439923795,RickerNPGO.Ann,99,2139152.84748446
2019,6,0.548242835936385,RickerNPGO.Ann,99,45168.2509426592
2020,6,0.0170365293608136,RickerNPGO.Ann,99,1000
2009,7,1.35337809313023,RickerNPGO.Ann,99,295245.121048716
2010,7,1.44330977517556,RickerNPGO.Ann,99,4466792.71301427
2011,7,1.29049512985684,RickerNPGO.Ann,99,1395462.58863566
2012,7,0.765680210838343,RickerNPGO.Ann,99,493360.097770792
2013,7,1.12173938894062,RickerNPGO.Ann,99,1688876.15589949
2014,7,0.817950963362302,RickerNPGO.Ann,99,2854134.73347115
2015,7,1.68145264813439,RickerNPGO.Ann,99,865233.624398603
2016,7,1.01974946470506,RickerNPGO.Ann,99,282997.426517841
2017,7,1.51971014399316,RickerNPGO.Ann,99,460559.340442975
2018,7,1.46234549866884,RickerNPGO.Ann,99,1601387.80609958
2019,7,1.60585564341223,RickerNPGO.Ann,99,249750.576448187
2020,7,0.668401762042699,RickerNPGO.Ann,99,65506.3291139241
2009,8,0.0205565065726546,RickerNPGO.Ann,99,8066.95565411381
2010,8,0.448753687698731,RickerNPGO.Ann,99,1063630.76058182
2011,8,0.0795881695098666,RickerNPGO.Ann,99,40161.8294117898
2012,8,0.00574111172702683,RickerNPGO.Ann,99,2390.30594771395
2013,8,0.0254905297560917,RickerNPGO.Ann,99,43720.0179002495
2014,8,0.40667769558771,RickerNPGO.Ann,99,272027.170322642
2015,8,0.103263901832003,RickerNPGO.Ann,99,21023.2702699987
2016,8,0.00576482749525533,RickerNPGO.Ann,99,900.817683882122
2017,8,0.0782352761543455,RickerNPGO.Ann,99,4670.89652222285
2018,8,0.292886013472058,RickerNPGO.Ann,99,331935.443619714
2019,8,0.0455436649892903,RickerNPGO.Ann,99,2663.93290656547
2020,8,0.00226697542331774,RickerNPGO.Ann,99,1033.33333333333
2009,9,0.0979804932760395,RickerNPGO.Ann,99,34648.9927502996
2010,9,8.1743087703086,RickerNPGO.Ann,99,17333011.884117
2011,9,0.497544808456419,RickerNPGO.Ann,99,378268.516647844
2012,9,0.00511070804973492,RickerNPGO.Ann,99,94.0551580768249
2013,9,0.178551637180415,RickerNPGO.Ann,99,393308.223304932
2014,9,13.9926950949149,RickerNPGO.Ann,99,8155533.61160973
2015,9,0.78263450867161,RickerNPGO.Ann,99,29770.2168443282
2016,9,0.00347278014613607,RickerNPGO.Ann,99,805.095700464355
2017,9,0.372292299089417,RickerNPGO.Ann,99,27943.2345327205
2018,9,5.18174399851104,RickerNPGO.Ann,99,4289887.36610831
2019,9,0.119276404879781,RickerNPGO.Ann,99,13740.7119702702
2020,9,5.09966758410738e-4,RickerNPGO.Ann,99,76.9230769230769
2009,1,0.278149625470272,RickerNPGO.Sum,99,81196.500260823
2010,1,0.126850689633893,RickerNPGO.Sum,99,103958.726908038
2011,1,0.0257680989603594,RickerNPGO.Sum,99,25118.439867659
2012,1,0.0854217164253389,RickerNPGO.Sum,99,183942.319267314
2013,1,0.145754024703528,RickerNPGO.Sum,99,181988.343772315
2014,1,0.201047994540354,RickerNPGO.Sum,99,127860.436774326
2015,1,0.0192782763203045,RickerNPGO.Sum,99,28728.4914750468
2016,1,0.0458525361625868,RickerNPGO.Sum,99,17836.2494190325
2017,1,0.25918021461674,RickerNPGO.Sum,99,22297.1574004846
2018,1,0.182009857528881,RickerNPGO.Sum,99,94680.6857565703
2019,1,0.0435622896093824,RickerNPGO.Sum,99,25916.7612504767
2020,1,0.026257658028172,RickerNPGO.Sum,99,16000
2009,10,0.287014408100033,RickerNPGO.Sum,99,62888.7959928733
2010,10,0.424719544833365,RickerNPGO.Sum,99,309109.383910062
2011,10,0.468867014974266,RickerNPGO.Sum,99,367047.331161538
2012,10,0.218315046663029,RickerNPGO.Sum,99,101053.924349755
2013,10,0.261589580132581,RickerNPGO.Sum,99,91348.2407186779
2014,10,0.436399994725382,RickerNPGO.Sum,99,100648.888744516
2015,10,0.427936041011849,RickerNPGO.Sum,99,61112.7761215658
2016,10,0.160769117347246,RickerNPGO.Sum,99,49573.509476058
2017,10,0.196498339710853,RickerNPGO.Sum,99,21910.4972238208
2018,10,0.256915951597062,RickerNPGO.Sum,99,34844.7379124649
2019,10,0.221767482714013,RickerNPGO.Sum,99,4263.62910964696
2020,10,0.163538753450595,RickerNPGO.Sum,99,10514.7058823529
2009,12,0.0403453076698501,RickerNPGO.Sum,99,2581.48770699792
2010,12,0.0432036359848005,RickerNPGO.Sum,99,171031.704775974
2011,12,0.0176204960489042,RickerNPGO.Sum,99,4008.50347036047
2012,12,0.00177180458785713,RickerNPGO.Sum,99,188.684772628267
2013,12,0.0126105699142884,RickerNPGO.Sum,99,12347.7111307
2014,12,0.034924823747894,RickerNPGO.Sum,99,83763.6499178756
2015,12,0.0092169394880965,RickerNPGO.Sum,99,79.7990137706517
2016,12,4.78095634940485e-4,RickerNPGO.Sum,99,218.918234871351
2017,12,0.0684505253869591,RickerNPGO.Sum,99,1821.39857419477
2018,12,0.109371161624846,RickerNPGO.Sum,99,92792.7877518142
2019,12,0.0026591550409488,RickerNPGO.Sum,99,1077.98305079012
2020,12,3.22049954171941e-4,RickerNPGO.Sum,99,23.0769230769231
2009,13,0.283612743830487,RickerNPGO.Sum,99,116225.16733694
2010,13,0.210131136726294,RickerNPGO.Sum,99,232655.13311475
2011,13,0.237168588894504,RickerNPGO.Sum,99,335583.00280421
2012,13,0.0485332887300638,RickerNPGO.Sum,99,30436.9750456448
2013,13,0.16756389995253201,RickerNPGO.Sum,99,251557.183159373
2014,13,0.290512978391685,RickerNPGO.Sum,99,139095.134434445
2015,13,0.325896081648555,RickerNPGO.Sum,99,11421.0470585164
2016,13,0.0461945821198153,RickerNPGO.Sum,99,1041.40869294575
2017,13,0.18953317265949,RickerNPGO.Sum,99,63259.0260612482
2018,13,0.181721938324901,RickerNPGO.Sum,99,51005.2546428026
2019,13,0.0406363345416303,RickerNPGO.Sum,99,3608.46390098461
2020,13,0.0051481740143674,RickerNPGO.Sum,99,3200
2009,14,0.0283309254254762,RickerNPGO.Sum,99,1578.05896550524
2010,14,0.0251523458323666,RickerNPGO.Sum,99,19579.8357357435
2011,14,0.0276304438833965,RickerNPGO.Sum,99,16579.1915116136
2012,14,0.00743927118466739,RickerNPGO.Sum,99,8253.85928039386
2013,14,0.00976229966525948,RickerNPGO.Sum,99,7450.54175770808
2014,14,0.0233822834618237,RickerNPGO.Sum,99,23786.4357887048
2015,14,0.0304826283162037,RickerNPGO.Sum,99,2979.97781464563
2016,14,0.0172636941335612,RickerNPGO.Sum,99,2300.65119218034
2017,14,0.0197364713549887,RickerNPGO.Sum,99,818.871706071984
2018,14,0.0281036847519203,RickerNPGO.Sum,99,6636.14118385456
2019,14,0.0171804175682273,RickerNPGO.Sum,99,676.070349779383
2020,14,0.00807365982646062,RickerNPGO.Sum,99,707.017543859649
2009,15,0.0280966164868458,RickerNPGO.Sum,99,5909.22884400413
2010,15,0.850311862779318,RickerNPGO.Sum,99,1006260.28393213
2011,15,0.0778557929710325,RickerNPGO.Sum,99,70854.6382019362
2012,15,0.00343515132542834,RickerNPGO.Sum,99,5830.36913037283
2013,15,0.0264046897434358,RickerNPGO.Sum,99,45977.1327942689
2014,15,1.31801773531072,RickerNPGO.Sum,99,386261.713285921
2015,15,0.17823836033766,RickerNPGO.Sum,99,14142.7292237009
2016,15,0.00771574848069175,RickerNPGO.Sum,99,2314.66789895914
2017,15,0.0362568236471364,RickerNPGO.Sum,99,7214.4396765162
2018,15,0.22084550980644,RickerNPGO.Sum,99,228377.542498799
2019,15,0.0275763005761797,RickerNPGO.Sum,99,3880.76327659833
2020,15,0.00222695922916305,RickerNPGO.Sum,99,978.947368421052
2009,16,0.100265497143917,RickerNPGO.Sum,99,22498.5427065741
2010,16,0.0307404661557297,RickerNPGO.Sum,99,25727.8847158519
2011,16,0.0155825291844424,RickerNPGO.Sum,99,120099.427542508
2012,16,0.0254241343027139,RickerNPGO.Sum,99,67993.5005057233
2013,16,0.0739096547961297,RickerNPGO.Sum,99,111942.071047298
2014,16,0.0944807707389894,RickerNPGO.Sum,99,49064.4145922521
2015,16,0.115794152265131,RickerNPGO.Sum,99,37927.4121164848
2016,16,0.0802747068403698,RickerNPGO.Sum,99,21702.6772698859
2017,16,0.0516938051912075,RickerNPGO.Sum,99,10075.4466331171
2018,16,0.056935423381619,RickerNPGO.Sum,99,12859.9854270025
2019,16,0.0605867849342071,RickerNPGO.Sum,99,13565.5330914053
2020,16,0.0261194183987766,RickerNPGO.Sum,99,8535.51912568306
2009,17,0.0745018370971615,RickerNPGO.Sum,99,30460.064556074
2010,17,0.0337863586068505,RickerNPGO.Sum,99,47999.5178727575
2011,17,0.00982983403298462,RickerNPGO.Sum,99,31896.8746847689
2012,17,0.0555480098077882,RickerNPGO.Sum,99,87155.7712234479
2013,17,0.0314484627343933,RickerNPGO.Sum,99,22302.4578485909
2014,17,0.0674600201345889,RickerNPGO.Sum,99,148702.975984513
2015,17,0.0171517450873102,RickerNPGO.Sum,99,86860.9213305073
2016,17,0.111112473239677,RickerNPGO.Sum,99,43795.7273103045
2017,17,0.067000675405011,RickerNPGO.Sum,99,7175.44724641653
2018,17,0.201396800600891,RickerNPGO.Sum,99,413735.326023196
2019,17,0.0968696975162123,RickerNPGO.Sum,99,82580.2967363555
2020,17,0.0886973278441276,RickerNPGO.Sum,99,18714.5161290323
2009,18,0.0782798668460745,RickerNPGO.Sum,99,32439.7379008829
2010,18,0.08881948951299,RickerNPGO.Sum,99,19321.1199607384
2011,18,0.0976665517861993,RickerNPGO.Sum,99,65756.2556882096
2012,18,0.0802576845166149,RickerNPGO.Sum,99,84189.5971046091
2013,18,0.0671589839035239,RickerNPGO.Sum,99,74704.8032580583
2014,18,0.0856098467845132,RickerNPGO.Sum,99,67073.5586150595
2015,18,0.0830858773390956,RickerNPGO.Sum,99,54653.0747730071
2016,18,0.0733772004498691,RickerNPGO.Sum,99,78651.5524607193
2017,18,0.0576610888930214,RickerNPGO.Sum,99,47789.6571537858
2018,18,0.0622386713115612,RickerNPGO.Sum,99,27110.7997429292
2019,18,0.0690235746240019,RickerNPGO.Sum,99,5227.83237223475
2020,18,0.0623155409860459,RickerNPGO.Sum,99,9000
2009,2,1.49207149080025,RickerNPGO.Sum,99,123620.397707913
2010,2,0.281633506401849,RickerNPGO.Sum,99,183199.624813272
2011,2,0.0567224487878992,RickerNPGO.Sum,99,10460.4564212318
2012,2,0.503364200129036,RickerNPGO.Sum,99,192074.266709457
2013,2,0.460932904997922,RickerNPGO.Sum,99,225124.27768431
2014,2,0.423058440945709,RickerNPGO.Sum,99,313776.693393776
2015,2,0.0305429721413472,RickerNPGO.Sum,99,38641.9737575217
2016,2,0.302028904203954,RickerNPGO.Sum,99,31964.4611359583
2017,2,0.753833339059209,RickerNPGO.Sum,99,218097.730439228
2018,2,0.417600844299282,RickerNPGO.Sum,99,328566.819888336
2019,2,0.0807442987774928,RickerNPGO.Sum,99,24567.5328126992
2020,2,0.0542989353867664,RickerNPGO.Sum,99,34000
2009,3,0.542265892396651,RickerNPGO.Sum,99,39286.7581605001
2010,3,0.472459170345631,RickerNPGO.Sum,99,394087.598200285
2011,3,0.280362305037176,RickerNPGO.Sum,99,195155.315738232
2012,3,0.413437939409575,RickerNPGO.Sum,99,284632.698072052
2013,3,0.244727047074911,RickerNPGO.Sum,99,167245.721850898
2014,3,0.414146759830108,RickerNPGO.Sum,99,1550477.20478987
2015,3,0.334499802287515,RickerNPGO.Sum,99,171697.116601846
2016,3,0.420478937400446,RickerNPGO.Sum,99,54596.5900883688
2017,3,0.514017581888667,RickerNPGO.Sum,99,116209.06368783
2018,3,0.560743641433865,RickerNPGO.Sum,99,399157.118795273
2019,3,0.468320820868408,RickerNPGO.Sum,99,84592.4492141657
2020,3,0.228896161615502,RickerNPGO.Sum,99,20000
2009,4,0.00623159722346089,RickerNPGO.Sum,99,4958.77267892913
2010,4,0.00524306938894479,RickerNPGO.Sum,99,15182.3195153809
2011,4,0.00875703900792042,RickerNPGO.Sum,99,10979.6172061358
2012,4,0.00340711110293315,RickerNPGO.Sum,99,253.901023215988
2013,4,0.00543083217745436,RickerNPGO.Sum,99,5519.339737228
2014,4,0.0188798671164418,RickerNPGO.Sum,99,22818.9545972093
2015,4,0.0184803024784598,RickerNPGO.Sum,99,8225.43449654028
2016,4,0.00276999085804094,RickerNPGO.Sum,99,279.694111799464
2017,4,0.0140382528856487,RickerNPGO.Sum,99,367.068582603639
2018,4,0.044544470617269,RickerNPGO.Sum,99,19561.0119897054
2019,4,0.0253118967337279,RickerNPGO.Sum,99,71.2021872187925
2020,4,0.00353106115982054,RickerNPGO.Sum,99,1785.48387096774
2009,5,0.0590828364427219,RickerNPGO.Sum,99,15290.0519552986
2010,5,0.0410503470759604,RickerNPGO.Sum,99,9636.54805034409
2011,5,0.0450678209939187,RickerNPGO.Sum,99,15899.7963472236
2012,5,0.0348265406489824,RickerNPGO.Sum,99,19370.1065402863
2013,5,0.034896274044447,RickerNPGO.Sum,99,23787.3799963046
2014,5,0.0233972878525558,RickerNPGO.Sum,99,52680.7202037685
2015,5,0.0282775812907171,RickerNPGO.Sum,99,23764.0757350531
2016,5,0.024695874309407,RickerNPGO.Sum,99,22089.108628421
2017,5,0.0508133112622519,RickerNPGO.Sum,99,7066.91078537352
2018,5,0.0630829560716904,RickerNPGO.Sum,99,13675.3574170195
2019,5,0.0503357021485944,RickerNPGO.Sum,99,1671.58715142684
2020,5,0.0372455157929278,RickerNPGO.Sum,99,2831.4606741573
2009,6,2.70997611468481,RickerNPGO.Sum,99,204040.935164884
2010,6,1.10881391083294,RickerNPGO.Sum,99,606209.482668476
2011,6,0.458855477410644,RickerNPGO.Sum,99,120778.754055534
2012,6,0.048942681811889,RickerNPGO.Sum,99,1375.13229783438
2013,6,0.637599328008822,RickerNPGO.Sum,99,302986.784006103
2014,6,1.11393997262118,RickerNPGO.Sum,99,2519551.84617483
2015,6,0.27782289222941,RickerNPGO.Sum,99,66932.3201437214
2016,6,0.00927904992679901,RickerNPGO.Sum,99,4279.78895060094
2017,6,0.927239413729241,RickerNPGO.Sum,99,143702.798507322
2018,6,3.30424159316198,RickerNPGO.Sum,99,2139152.84748446
2019,6,0.558743722357657,RickerNPGO.Sum,99,45168.2509426592
2020,6,0.0189302594478614,RickerNPGO.Sum,99,1000
2009,7,1.37227394199947,RickerNPGO.Sum,99,295245.121048716
2010,7,1.52883798956933,RickerNPGO.Sum,99,4466792.71301427
2011,7,1.38282881978608,RickerNPGO.Sum,99,1395462.58863566
2012,7,0.833526489826655,RickerNPGO.Sum,99,493360.097770792
2013,7,1.12369670614912,RickerNPGO.Sum,99,1688876.15589949
2014,7,0.850893249566835,RickerNPGO.Sum,99,2854134.73347115
2015,7,1.67523612789311,RickerNPGO.Sum,99,865233.624398603
2016,7,1.0485842150186,RickerNPGO.Sum,99,282997.426517841
2017,7,1.3201994627903,RickerNPGO.Sum,99,460559.340442975
2018,7,1.4368935537357,RickerNPGO.Sum,99,1601387.80609958
2019,7,1.52481864172051,RickerNPGO.Sum,99,249750.576448187
2020,7,0.656573542750021,RickerNPGO.Sum,99,65506.3291139241
2009,8,0.0208598878430253,RickerNPGO.Sum,99,8066.95565411381
2010,8,0.464558114663587,RickerNPGO.Sum,99,1063630.76058182
2011,8,0.0792376471634184,RickerNPGO.Sum,99,40161.8294117898
2012,8,0.00552051188976868,RickerNPGO.Sum,99,2390.30594771395
2013,8,0.0267444223203791,RickerNPGO.Sum,99,43720.0179002495
2014,8,0.445220828618052,RickerNPGO.Sum,99,272027.170322642
2015,8,0.104444534427732,RickerNPGO.Sum,99,21023.2702699987
2016,8,0.00596457727081532,RickerNPGO.Sum,99,900.817683882122
2017,8,0.0772185106596818,RickerNPGO.Sum,99,4670.89652222285
2018,8,0.278425320550029,RickerNPGO.Sum,99,331935.443619714
2019,8,0.0484251774126056,RickerNPGO.Sum,99,2663.93290656547
2020,8,0.002455477471288,RickerNPGO.Sum,99,1033.33333333333
2009,9,0.0917712006935278,RickerNPGO.Sum,99,34648.9927502996
2010,9,8.18619701518052,RickerNPGO.Sum,99,17333011.884117
2011,9,0.47895318511428697,RickerNPGO.Sum,99,378268.516647844
2012,9,0.00425621661813222,RickerNPGO.Sum,99,94.0551580768249
2013,9,0.186520861204634,RickerNPGO.Sum,99,393308.223304932
2014,9,13.7968291758842,RickerNPGO.Sum,99,8155533.61160973
2015,9,0.877337570086005,RickerNPGO.Sum,99,29770.2168443282
2016,9,0.00451238886022081,RickerNPGO.Sum,99,805.095700464355
2017,9,0.372362322971853,RickerNPGO.Sum,99,27943.2345327205
