"Stock","MAE","MRE","MPE","RMSE","MAE_rank","absMAE_rank","absMPE_rank","RMSE_rank","Average_rank","Overall_rank","rel_rank_MAE","rel_rank_absMAE","rel_rank_absMPE","rel_rank_RMSE"
"Raft",0.0474156881934434,0.0394983007110933,4.47204207155324,0.0826261132956387,37,37,24,40,34.5,35,0.880952380952381,0.880952380952381,0.571428571428571,0.952380952380952
"Raft",0.0304425540634004,0.0276104042291039,5.09687860034936,0.0336569475297074,36,36,34,33,34.75,36,0.857142857142857,0.857142857142857,0.80952380952381,0.785714285714286
"Raft",0.0552858529156779,0.0517995214813336,5.64872840072747,0.0824399931756315,38,38,38,39,38.25,38,0.904761904761905,0.904761904761905,0.904761904761905,0.928571428571429
"Raft",0.0591085945838964,0.0565812123860442,10.1441011107966,0.0702109204529382,40,39,42,37,39.5,39,0.952380952380952,0.928571428571429,1,0.880952380952381
"Raft",0.0589794871802774,0.0573487742917565,9.98940632639476,0.0713308240333056,39,41,41,38,39.75,40,0.928571428571429,0.976190476190476,0.976190476190476,0.904761904761905
"Raft",0.0633643669605411,0.0570151591861956,6.91580189767801,0.104730902930625,42,40,39,42,40.75,41,1,0.952380952380952,0.928571428571429,1
"Raft",0.0605138500072437,0.0599065152620558,6.96774900020626,0.0832457416233509,41,42,40,41,41,42,0.976190476190476,1,0.952380952380952,0.976190476190476
"Quesnel",0.343330972083199,-0.0304316484539502,3.01558354227552,0.653881178101781,1,2,6,1,2.5,1,0.0192307692307692,0.0384615384615385,0.115384615384615,0.0192307692307692
"Quesnel",0.349447602680406,-0.0600074128293198,2.5288800185859,0.66178037411232,2,5,3,2,3,2,0.0384615384615385,0.0961538461538462,0.0576923076923077,0.0384615384615385
"Quesnel",0.363994125347077,-0.103814085150448,2.35158744651573,0.681216389486679,3,10,2,3,4.5,3,0.0576923076923077,0.192307692307692,0.0384615384615385,0.0576923076923077
"Quesnel",0.43091208806253,-0.0391824775543096,2.99223523974756,0.766793529474258,8,3,5,8,6,4,0.153846153846154,0.0576923076923077,0.0961538461538462,0.153846153846154
"Quesnel",0.40642775185188,-0.0721931481023825,2.8099195412285,0.769450269343993,5,6,4,10,6.25,5,0.0961538461538462,0.115384615384615,0.0769230769230769,0.192307692307692
"Quesnel",0.446638176540877,0.07229552373488,5.62313419001107,0.725916402845122,9,7,9,5,7.5,6,0.173076923076923,0.134615384615385,0.173076923076923,0.0961538461538462
"Quesnel",0.398383908865688,-0.252132399354162,1.26966285217989,0.734538112171991,4,22,1,6,8.25,7,0.0769230769230769,0.423076923076923,0.0192307692307692,0.115384615384615
"Quesnel",0.42788735937652,0.149697277264221,6.61860607608352,0.724695350756241,6,12,18,4,10,8,0.115384615384615,0.230769230769231,0.346153846153846,0.0769230769230769
"Quesnel",0.466136791931896,0.119275646991612,4.80740247363267,0.819027265751586,10,11,7,13,10.25,9,0.192307692307692,0.211538461538462,0.134615384615385,0.25
"Quesnel",0.429865216482858,0.151837199963599,6.4193148107169,0.762688251653634,7,13,16,7,10.75,10,0.134615384615385,0.25,0.307692307692308,0.134615384615385
"Quesnel",0.485651345303536,0.176781655300808,6.43387353583342,0.80399234352847,11,14,17,12,13.5,11,0.211538461538462,0.269230769230769,0.326923076923077,0.230769230769231
"Quesnel",0.488632022894894,0.234666970771826,5.4159975574355,0.845734376702936,12,21,8,14,13.75,12,0.230769230769231,0.403846153846154,0.153846153846154,0.269230769230769
"Quesnel",0.491381641214882,0.204340108577552,6.35132428871352,0.768422568812731,14,20,13,9,14,13,0.269230769230769,0.384615384615385,0.25,0.173076923076923
"Quesnel",0.511783744783277,0.0762325307145209,7.35234201985224,0.872618585023416,16,8,21,15,15,14,0.307692307692308,0.153846153846154,0.403846153846154,0.288461538461538
"Quesnel",0.49011582156852,0.200281907298094,6.4185648854395,0.874204648830601,13,19,15,16,15.75,15,0.25,0.365384615384615,0.288461538461538,0.307692307692308
"Quesnel",0.520782640133134,0.187558990294248,6.33604794609544,0.904776035806527,18,17,12,19,16.5,16,0.346153846153846,0.326923076923077,0.230769230769231,0.365384615384615
"Quesnel",0.562262176644046,0.197414734595338,6.0049039984972,0.964112286862321,19,18,11,23,17.75,17,0.365384615384615,0.346153846153846,0.211538461538462,0.442307692307692
"Quesnel",0.510894361917381,-0.040592602286877,9.04902190825947,0.893761162760653,15,4,37,17,18.25,18,0.288461538461538,0.0769230769230769,0.711538461538462,0.326923076923077
"Quesnel",0.516879950498143,0.180656421633631,5.72433493333109,1.13064450649464,17,15,10,34,19,19,0.326923076923077,0.288461538461538,0.192307692307692,0.653846153846154
"Quesnel",0.571226952873588,0.294346230480407,6.36194969559393,0.942936567271529,20,23,14,20,19.25,20,0.384615384615385,0.442307692307692,0.269230769230769,0.384615384615385
"Quesnel",0.577411221470751,0.486842051858403,7.36521447969171,0.7967460958898,21,34,22,11,22,21,0.403846153846154,0.653846153846154,0.423076923076923,0.211538461538462
"Quesnel",0.624490735772089,0.403438067431341,8.00292858645446,0.901107210155607,24,25,27,18,23.5,22,0.461538461538462,0.480769230769231,0.519230769230769,0.346153846153846
"Quesnel",0.599355616638273,0.088597309147554,8.97068427290693,1.05122139745383,23,9,36,29,24.25,23,0.442307692307692,0.173076923076923,0.692307692307692,0.557692307692308
"Quesnel",0.577738049368001,0.437822730307404,7.43315915154158,1.02784228605425,22,28,23,26,24.75,25,0.423076923076923,0.538461538461538,0.442307692307692,0.5
"Quesnel",0.633189819388872,0.18186528909154,10.3164165749824,1.04546298621897,25,16,39,28,27,26,0.480769230769231,0.307692307692308,0.75,0.538461538461538
"Quesnel",0.658500566852285,0.451707004051496,8.59935133363994,0.964969086864124,28,29,34,24,28.75,27,0.538461538461538,0.557692307692308,0.653846153846154,0.461538461538462
"Quesnel",0.70238700356612,0.420912901756063,7.24689353299132,1.2169114782718,34,27,20,38,29.75,30,0.653846153846154,0.519230769230769,0.384615384615385,0.730769230769231
"Quesnel",0.870864120634644,0.00551250496696454,18.9623711051178,1.28587708449645,39,1,44,39,30.75,32,0.75,0.0192307692307692,0.846153846153846,0.75
"Quesnel",0.689822510435026,0.494316373232096,8.11077465573633,1.05797338804139,32,36,29,30,31.75,33,0.615384615384615,0.692307692307692,0.557692307692308,0.576923076923077
"Quesnel",0.756140138367655,0.679460666918368,8.11316830834747,1.0192510765679,36,42,30,25,33.25,34,0.692307692307692,0.807692307692308,0.576923076923077,0.480769230769231
"Quesnel",0.725223169957685,0.540762083075752,8.56900328976585,1.31496186007213,35,38,33,40,36.5,38,0.673076923076923,0.730769230769231,0.634615384615385,0.769230769230769
"Quesnel",0.894177037243513,0.488640338300298,13.4356428839238,1.4551182824919,41,35,42,42,40,42,0.788461538461538,0.673076923076923,0.807692307692308,0.807692307692308
"Quesnel",0.946695342966339,0.816343250033379,8.12601491742396,1.53286106720955,42,46,31,43,40.5,43,0.807692307692308,0.884615384615385,0.596153846153846,0.826923076923077
"Quesnel",1.21119134934669,0.799938737903473,11.7705350870824,1.95203261084677,46,44,41,45,44,45,0.884615384615385,0.846153846153846,0.788461538461538,0.865384615384615
"Quesnel",1.1631508393931,0.827578740561119,219.9303905465,1.17540734849707,45,47,52,37,45.25,47,0.865384615384615,0.903846153846154,1,0.711538461538462
"Quesnel",1.94884336744848,1.89972835980804,42.5807946921337,3.09969337806078,49,49,47,49,48.5,49,0.942307692307692,0.942307692307692,0.903846153846154,0.942307692307692
